output1,output2,output3
1.57148238143475e-21,136734389857076,456876399261765
2.51414979064568e-21,279231926272179,887686352832245
4.02228446496024e-21,522868859923162,1.56780301609053e+15
6.43508687400263e-21,908505933440775,2.54804459104874e+15
1.02952298467956e-20,1.47434351153685e+15,3.8412439835847e+15
1.64709132407445e-20,2.23341641427975e+15,5.38673083413262e+15
2.63511341680799e-20,3.12684154644361e+15,7.00258713068795e+15
4.21580917703118e-20,3.95541119360631e+15,8.34524962593989e+15
6.74469907206858e-20,4.34772861453696e+15,8.94260046777386e+15
1.07905656215678e-19,3.913561664943e+15,8.40451190194481e+15
1.72633804991466e-19,2.65928477032501e+15,6.79268664685096e+15
2.76189698214369e-19,1.23321219169826e+15,4.76222174716929e+15
4.41864496953624e-19,349484848558706,3.06802408187902e+15
7.06920768335599e-19,54687096546960.1,1.9641110932816e+15
1.13097335529232e-18,4453812692575.59,1.29480960989372e+15
1.80939758410654e-18,218880809959.546,874533750413328
2.89478050216699e-18,29760610126.8073,599329152047714
4.63123982773746e-18,17840519326.6372,414521763561336
7.40932942099263e-18,12381454784.9247,288515611022429
1.18538802806088e-17,8657641031.85085,201749025589600
1.89645337280982e-17,6076108216.98611,141591593865994
3.03405746481612e-17,4276905244.35961,99664754041343.5
4.85406329087192e-17,3017144504.76513,70308540356847.2
7.76581548142111e-17,2130703111.0951,49651790107597.8
1.24242076128033e-16,1503263277.10594,35030555088907.7
1.98769768835393e-16,1056468122.57002,24618884350459.6
3.18003547865384e-16,737456650.431221,17184957693070.6
5.08760748918097e-16,511136458.177806,11911016605566.2
8.13945320349926e-16,353767909.137252,8243856161761.89
1.30219751804438e-15,247846871.667617,5775577454589.83
2.08333205389266e-15,179033973.416343,4172029985739.64
3.33303695225497e-15,135309635.227828,3153121414655.82
5.33238823083432e-15,107329318.536465,2501095891123.53
8.531067807425e-15,88619870.1452502,2065109479073.8
1.36485032192594e-14,75103376.058634,1750134518984.54
2.18356768849036e-14,64292989.4858496,1498220001988.31
3.49339980628134e-14,54618525.695074,1272775901849.81
5.58894614114931e-14,45064783.9937055,1050144989439.51
8.94152421732636e-14,35113013.404605,818238806961.079
1.43051754856583e-13,24890105.2414782,580014303621.457
2.28862597362253e-13,15289699.1058561,356295969560.073
3.66147821981691e-13,7663892.87976613,178591751563.964
5.85784785662174e-13,2926809.62113143,68203465905.9686
9.37172897154195e-13,794970.52226052,18525203866.9619
1.49934423129061e-12,145280.035293874,3385461719.97113
2.39873894212133e-12,17396.0759857154,405380885.324109
3.83764341261142e-12,1379.94013114024,32156754.9207789
6.13968727640512e-12,75.3161119390549,1755091.90475453
9.8226322248111e-12,2.9461080923175,68653.1783204943
1.57148238143475e-11,0.0850839711916005,1982.7124000185
2.51414979064568e-11,0.00185117977290132,43.1380557229704
4.02228446496023e-11,3.0809857037121e-05,0.717962322806198
6.43508687400262e-11,3.97230941899679e-07,0.0092566755305995
1.02952298467956e-10,4.01003545473434e-09,9.34458853914015e-05
1.64709132407444e-10,3.19868995742361e-11,7.45390953616483e-07
2.63511341680799e-10,2.03198865175095e-13,4.73514463429419e-09
4.21580917703117e-10,1.0349746952711e-15,2.41180228576584e-11
6.74469907206856e-10,4.25139565972909e-18,9.90703040052959e-14
1.07905656215678e-09,1.41553439025146e-20,3.29862081999442e-16
1.72633804991466e-09,3.83707312013839e-23,8.94153428492898e-19
2.76189698214368e-09,8.50014314014029e-26,1.9807889746867e-21
4.41864496953623e-09,1.54398318272228e-28,3.59794513458923e-24
7.06920768335598e-09,0,0
1.13097335529232e-08,0,0
