output1,output2,output3
4.21580917703118e-20,3.33569348082877e+15,4.49315221420143e+15
6.74469907206858e-20,4.96804051510017e+15,6.26309114507177e+15
1.07905656215678e-19,6.81111992269454e+15,8.07637974776482e+15
1.72633804991466e-19,8.37467789614359e+15,9.48407934492546e+15
2.76189698214369e-19,8.84229177184385e+15,9.89084545999178e+15
4.41864496953624e-19,7.51718587090554e+15,8.88106757814662e+15
7.06920768335599e-19,4.71974282299511e+15,6.70350203248561e+15
1.13097335529232e-18,1.97178744354753e+15,4.30123713239085e+15
1.80939758410654e-18,490770185215598,2.52244237604365e+15
2.89478050216699e-18,66055189747096.8,1.49093201260815e+15
4.63123982773746e-18,4546554906533.29,924805636864359
7.40932942099263e-18,161514943276.803,594812936486180
1.18538802806088e-17,3154019407.06437,390588942636650
1.89645337280982e-17,36150601.5802147,259748670291346
3.03405746481612e-17,253076.881120083,174215473728652
4.85406329087192e-17,1108.19178918503,117577535898030
7.76581548142111e-17,3.09064075983854,79739647437532.5
1.24242076128033e-16,0.00557344443039031,54293430299636.3
1.98769768835393e-16,6.58341785826016e-06,37086046328993.4
3.18003547865384e-16,5.15059783794408e-09,25387693805431.3
5.08760748918097e-16,2.694713463055e-12,17387982167835.8
8.13945320349926e-16,9.50676714262603e-16,11884985866569.2
1.30219751804438e-15,2.27805300518101e-19,8087985218705.07
2.08333205389266e-15,3.73119353488355e-23,5482623786693.06
3.33303695225497e-15,4.20030545549719e-27,3729106622049.71
5.33238823083432e-15,3.26558776486063e-31,2586079265267.4
8.531067807425e-15,1.76088328537799e-35,1865320932823.87
1.36485032192594e-14,6.61009971318473e-40,1416586500734.02
2.18356768849036e-14,1.7330912052238e-44,1127884258098.27
3.49339980628134e-14,3.18297036078115e-49,924213801361.193
5.58894614114931e-14,4.10543907316002e-54,759711545929.178
8.94152421732636e-14,3.72731350629579e-59,608375212713.187
1.43051754856583e-13,2.38685930271917e-64,458630068831.314
2.28862597362253e-13,1.08004934251128e-69,312056317891.19
3.66147821981691e-13,3.45904143515036e-75,181907342264.302
5.85784785662174e-13,7.85238465485328e-81,85394931281.0378
9.37172897154195e-13,1.26519378217071e-86,30175605416.1739
1.49934423129061e-12,1.44858468726923e-92,7530017256.91822
2.39873894212133e-12,1.17987539821285e-98,1266872852.07045
3.83764341261142e-12,6.84330795695664e-105,141541361.663249
6.13968727640512e-12,2.82897575394509e-111,10702892.9617388
9.8226322248111e-12,8.34235566168529e-118,568937.82045112
1.57148238143475e-11,1.756220458024e-124,22031.0592995143
2.51414979064568e-11,2.64124931377094e-131,637.240289402905
4.02228446496023e-11,2.8396608862329e-138,14.0121310178103
6.43508687400262e-11,2.18382046584076e-145,0.237464429765437
1.02952298467956e-10,1.20201400181541e-152,0.00313720437084314
1.64709132407444e-10,4.73780331496143e-160,3.26244115166869e-05
2.63511341680799e-10,1.33794365473989e-167,2.69272713736454e-07
4.21580917703117e-10,2.70830374788123e-175,1.77654582205661e-09
6.74469907206856e-10,3.93141988842778e-183,9.42652033051088e-12
1.07905656215678e-09,4.09427648977035e-191,4.04401087670073e-14
1.72633804991466e-09,3.06023083906013e-199,1.40911890707138e-16
2.76189698214368e-09,1.64227257966205e-207,4.0039195717765e-19
4.41864496953623e-09,6.33005048409184e-216,9.30960707217129e-22
7.06920768335598e-09,0,0
1.13097335529232e-08,0,0
